#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        7046    -5.02183    -5.04848  0.00204559
        7047    -5.02412    -5.04847  0.00204531
        7048    -5.02615    -5.04847  0.00204502
        7049    -5.02822    -5.04847  0.00204473
        7050    -5.03031    -5.04847  0.00204444
        7051    -5.03241    -5.04846  0.00204415
        7052    -5.03423    -5.04846  0.00204386
        7053    -5.03649    -5.04846  0.00204358
        7054     -5.0383    -5.04846  0.00204329
        7055    -5.04039    -5.04846    0.002043
        7056    -5.04246    -5.04846  0.00204271
        7057    -5.04405    -5.04846  0.00204242
        7058    -5.04576    -5.04846  0.00204213
        7059    -5.04772    -5.04845  0.00204184
        7060    -5.04979    -5.04846  0.00204155
        7061    -5.05196    -5.04846  0.00204126
        7062    -5.05391    -5.04846  0.00204097
        7063     -5.0555    -5.04846  0.00204068
        7064    -5.05702    -5.04846   0.0020404
        7065    -5.05831    -5.04846  0.00204011
        7066    -5.05968    -5.04846  0.00203982
        7067    -5.06127    -5.04846  0.00203953
        7068    -5.06247    -5.04847  0.00203924
        7069    -5.06359    -5.04847  0.00203896
        7070    -5.06492    -5.04847  0.00203867
        7071    -5.06555    -5.04847  0.00203838
        7072     -5.0664    -5.04847   0.0020381
        7073    -5.06776    -5.04848  0.00203781
        7074    -5.06887    -5.04848  0.00203752
        7075    -5.06928    -5.04848  0.00203724
        7076     -5.0699    -5.04849  0.00203695
        7077    -5.07042    -5.04849  0.00203667
        7078    -5.07085    -5.04849  0.00203638
        7079    -5.07119     -5.0485   0.0020361
        7080    -5.07159     -5.0485  0.00203581
        7081     -5.0719     -5.0485  0.00203553
        7082    -5.07227    -5.04851  0.00203524
        7083    -5.07271    -5.04851  0.00203496
        7084    -5.07246    -5.04851  0.00203467
        7085    -5.07213    -5.04852  0.00203439
        7086    -5.07187    -5.04852   0.0020341
        7087    -5.07124    -5.04852  0.00203382
        7088    -5.07099    -5.04853  0.00203353
        7089    -5.07052    -5.04853  0.00203325
        7090    -5.07013    -5.04853  0.00203297
        7091    -5.06953    -5.04853  0.00203268
        7092    -5.06903    -5.04854   0.0020324
        7093    -5.06801    -5.04854  0.00203211
        7094    -5.06725    -5.04854  0.00203183
        7095    -5.06644    -5.04855  0.00203154
        7096    -5.06543    -5.04855  0.00203126
        7097    -5.06453    -5.04855  0.00203097
        7098    -5.06374    -5.04855  0.00203069
        7099    -5.06277    -5.04855   0.0020304
        7100    -5.06207    -5.04856  0.00203012
        7101    -5.06119    -5.04856  0.00202983
        7102    -5.06028    -5.04856  0.00202955
        7103    -5.05905    -5.04856  0.00202926
        7104    -5.05796    -5.04856  0.00202898
        7105    -5.05699    -5.04856  0.00202869
        7106    -5.05602    -5.04856  0.00202841
        7107    -5.05503    -5.04857  0.00202812
        7108    -5.05403    -5.04857  0.00202784
        7109    -5.05257    -5.04857  0.00202755
        7110    -5.05126    -5.04857  0.00202727
        7111    -5.05025    -5.04857  0.00202698
        7112    -5.04923    -5.04857   0.0020267
        7113    -5.04822    -5.04857  0.00202641
        7114    -5.04691    -5.04857  0.00202613
        7115    -5.04576    -5.04857  0.00202584
        7116    -5.04476    -5.04857  0.00202556
        7117    -5.04331    -5.04857  0.00202527
        7118    -5.04264    -5.04856  0.00202499
        7119    -5.04151    -5.04856   0.0020247
        7120    -5.04025    -5.04856  0.00202442
        7121    -5.03931    -5.04856  0.00202413
        7122    -5.03837    -5.04856  0.00202385
        7123    -5.03715    -5.04856  0.00202357
        7124    -5.03655    -5.04856  0.00202328
        7125    -5.03582    -5.04855    0.002023
        7126     -5.0345    -5.04855  0.00202272
        7127     -5.0332    -5.04855  0.00202244
        7128    -5.03222    -5.04855  0.00202215
        7129    -5.03171    -5.04855  0.00202187
        7130    -5.03077    -5.04854  0.00202159
        7131    -5.03001    -5.04854  0.00202131
        7132    -5.02911    -5.04854  0.00202103
        7133    -5.02794    -5.04854  0.00202074
        7134    -5.02724    -5.04853  0.00202046
        7135    -5.02626    -5.04853  0.00202018
        7136    -5.02516    -5.04853   0.0020199
        7137    -5.02439    -5.04852  0.00201962
        7138    -5.02364    -5.04852  0.00201934
        7139    -5.02292    -5.04852  0.00201906
        7140    -5.02237    -5.04851  0.00201878
        7141     -5.0217    -5.04851   0.0020185
        7142    -5.02076     -5.0485  0.00201822
        7143     -5.0203     -5.0485  0.00201795
        7144    -5.01986     -5.0485  0.00201767
        7145    -5.01946    -5.04849  0.00201739
        7146    -5.01893    -5.04849  0.00201711
        7147    -5.01782    -5.04848  0.00201683
        7148     -5.0175    -5.04848  0.00201656
        7149    -5.01736    -5.04848  0.00201628
        7150    -5.01694    -5.04847    0.002016
        7151     -5.0167    -5.04847  0.00201572
        7152    -5.01618    -5.04846  0.00201545
        7153    -5.01615    -5.04846  0.00201517
        7154    -5.01568    -5.04845  0.00201489
        7155    -5.01554    -5.04845  0.00201462
        7156    -5.01558    -5.04844  0.00201434
        7157    -5.01534    -5.04844  0.00201407
        7158    -5.01511    -5.04843  0.00201379
        7159    -5.01521    -5.04843  0.00201351
        7160    -5.01518    -5.04842  0.00201324
        7161    -5.01486    -5.04842  0.00201296
        7162      -5.015    -5.04842  0.00201269
        7163    -5.01471    -5.04841  0.00201241
        7164    -5.01443    -5.04841  0.00201214
        7165    -5.01415     -5.0484  0.00201186
        7166    -5.01388     -5.0484  0.00201159
        7167    -5.01361    -5.04839  0.00201131
        7168    -5.01365    -5.04839  0.00201104
        7169    -5.01384    -5.04838  0.00201076
        7170    -5.01372    -5.04838  0.00201049
        7171    -5.01359    -5.04837  0.00201021
        7172    -5.01361    -5.04837  0.00200994
        7173    -5.01331    -5.04836  0.00200966
        7174    -5.01345    -5.04836  0.00200939
        7175    -5.01312    -5.04835  0.00200912
        7176    -5.01322    -5.04835  0.00200884
        7177    -5.01285    -5.04834  0.00200857
        7178    -5.01245    -5.04834  0.00200829
        7179    -5.01203    -5.04833  0.00200802
        7180    -5.01172    -5.04833  0.00200775
        7181    -5.01123    -5.04832  0.00200747
        7182    -5.01086    -5.04832   0.0020072
        7183    -5.01045    -5.04831  0.00200693
        7184     -5.0097    -5.04831  0.00200666
        7185     -5.0092     -5.0483  0.00200638
        7186    -5.00882     -5.0483  0.00200611
        7187    -5.00808    -5.04829  0.00200584
        7188     -5.0076    -5.04828  0.00200557
        7189    -5.00676    -5.04828   0.0020053
        7190    -5.00603    -5.04827  0.00200503
        7191    -5.00494    -5.04827  0.00200476
        7192    -5.00364    -5.04826  0.00200449
        7193     -5.0026    -5.04825  0.00200422
        7194     -5.0018    -5.04825  0.00200395
        7195    -5.00064    -5.04824  0.00200369
        7196    -4.99973    -5.04823  0.00200342
        7197    -4.99861    -5.04823  0.00200315
        7198    -4.99714    -5.04822  0.00200289
        7199    -4.99606    -5.04821  0.00200262
        7200    -4.99463    -5.04821  0.00200236
        7201    -4.99329     -5.0482  0.00200209
        7202    -4.99205    -5.04819  0.00200183
        7203    -4.99001    -5.04818  0.00200157
        7204    -4.98837    -5.04817  0.00200131
        7205    -4.98683    -5.04817  0.00200105
        7206     -4.9854    -5.04816  0.00200079
        7207    -4.98362    -5.04815  0.00200053
        7208    -4.98134    -5.04814  0.00200028
        7209    -4.97993    -5.04813  0.00200002
        7210    -4.97819    -5.04812  0.00199977
        7211    -4.97595    -5.04811  0.00199952
        7212    -4.97414     -5.0481  0.00199926
        7213    -4.97215    -5.04809  0.00199902
        7214    -4.97043    -5.04808  0.00199877
        7215    -4.96839    -5.04807  0.00199852
        7216    -4.96634    -5.04806  0.00199828
        7217    -4.96442    -5.04804  0.00199803
        7218    -4.96248    -5.04803  0.00199779
        7219    -4.96039    -5.04802  0.00199755
        7220     -4.9583    -5.04801  0.00199731
        7221    -4.95635    -5.04799  0.00199708
        7222    -4.95456    -5.04798  0.00199684
        7223    -4.95263    -5.04797  0.00199661
        7224     -4.9507    -5.04796  0.00199638
        7225    -4.94864    -5.04794  0.00199615
        7226    -4.94675    -5.04793  0.00199592
        7227    -4.94503    -5.04791   0.0019957
        7228    -4.94349     -5.0479  0.00199547
        7229    -4.94167    -5.04788  0.00199525
        7230    -4.93989    -5.04787  0.00199503
        7231    -4.93784    -5.04785  0.00199481
        7232    -4.93613    -5.04784   0.0019946
        7233    -4.93431    -5.04782  0.00199438
        7234    -4.93254    -5.04781  0.00199417
        7235    -4.93082    -5.04779  0.00199396
        7236    -4.92946    -5.04777  0.00199375
        7237    -4.92815    -5.04776  0.00199355
        7238    -4.92661    -5.04774  0.00199334
        7239    -4.92557    -5.04772  0.00199314
        7240    -4.92431    -5.04771  0.00199293
        7241    -4.92311    -5.04769  0.00199273
        7242    -4.92168    -5.04767  0.00199253
        7243    -4.92064    -5.04765  0.00199234
        7244    -4.91982    -5.04764  0.00199214
        7245    -4.91908    -5.04762  0.00199194
        7246    -4.91843     -5.0476  0.00199175
        7247    -4.91771    -5.04758  0.00199155
        7248    -4.91709    -5.04757  0.00199136
        7249    -4.91686    -5.04755  0.00199117
        7250    -4.91627    -5.04753  0.00199098
        7251    -4.91563    -5.04751  0.00199078
        7252    -4.91539    -5.04749  0.00199059
        7253     -4.9154    -5.04748   0.0019904
        7254    -4.91537    -5.04746  0.00199021
        7255    -4.91529    -5.04744  0.00199002
        7256    -4.91532    -5.04742  0.00198983
        7257    -4.91546     -5.0474  0.00198964
        7258    -4.91586    -5.04738  0.00198945
        7259    -4.91652    -5.04737  0.00198925
        7260    -4.91714    -5.04735  0.00198906
        7261    -4.91758    -5.04733  0.00198887
        7262    -4.91843    -5.04731  0.00198867
        7263    -4.91924    -5.04729  0.00198848
        7264    -4.92061    -5.04728  0.00198828
        7265     -4.9221    -5.04726  0.00198808
        7266    -4.92294    -5.04724  0.00198788
        7267    -4.92404    -5.04723  0.00198768
        7268    -4.92555    -5.04721  0.00198748
        7269    -4.92701    -5.04719  0.00198727
        7270    -4.92888    -5.04718  0.00198706
        7271    -4.93055    -5.04716  0.00198686
        7272    -4.93246    -5.04714  0.00198665
        7273    -4.93446    -5.04713  0.00198643
        7274    -4.93701    -5.04711  0.00198622
        7275    -4.93904     -5.0471    0.001986
        7276    -4.94114    -5.04708  0.00198578
        7277    -4.94317    -5.04707  0.00198556
        7278    -4.94587    -5.04706  0.00198533
        7279    -4.94834    -5.04704  0.00198511
        7280    -4.95086    -5.04703  0.00198488
        7281    -4.95314    -5.04702  0.00198465
        7282    -4.95592      -5.047  0.00198442
        7283    -4.95858    -5.04699  0.00198418
        7284    -4.96159    -5.04698  0.00198394
        7285    -4.96417    -5.04697   0.0019837
        7286    -4.96693    -5.04696  0.00198346
        7287    -4.96971    -5.04695  0.00198322
        7288     -4.9722    -5.04694  0.00198297
        7289      -4.975    -5.04693  0.00198272
        7290    -4.97795    -5.04692  0.00198247
        7291    -4.98075    -5.04691  0.00198222
        7292    -4.98354     -5.0469  0.00198197
        7293    -4.98662    -5.04689  0.00198172
        7294    -4.98938    -5.04688  0.00198146
        7295    -4.99197    -5.04688   0.0019812
        7296    -4.99498    -5.04687  0.00198094
        7297    -4.99767    -5.04686  0.00198068
        7298    -5.00032    -5.04686  0.00198042
        7299    -5.00294    -5.04685  0.00198016
        7300    -5.00536    -5.04684   0.0019799
        7301    -5.00775    -5.04684  0.00197963
        7302    -5.01039    -5.04683  0.00197937
        7303    -5.01269    -5.04683   0.0019791
        7304    -5.01494    -5.04683  0.00197884
        7305    -5.01729    -5.04682  0.00197857
        7306    -5.01973    -5.04682   0.0019783
        7307    -5.02168    -5.04681  0.00197804
        7308    -5.02372    -5.04681  0.00197777
        7309    -5.02601    -5.04681   0.0019775
        7310     -5.0281    -5.04681  0.00197723
        7311    -5.03028     -5.0468  0.00197696
        7312    -5.03211     -5.0468  0.00197669
        7313    -5.03434     -5.0468  0.00197642
        7314    -5.03621     -5.0468  0.00197615
        7315    -5.03788     -5.0468  0.00197588
        7316    -5.03949     -5.0468  0.00197561
        7317     -5.0409    -5.04679  0.00197534
        7318    -5.04286    -5.04679  0.00197507
        7319    -5.04416    -5.04679   0.0019748
        7320    -5.04557    -5.04679  0.00197453
        7321    -5.04722    -5.04679  0.00197426
        7322    -5.04852    -5.04679  0.00197399
        7323    -5.04992    -5.04679  0.00197372
        7324    -5.05142     -5.0468  0.00197345
        7325    -5.05318     -5.0468  0.00197319
        7326    -5.05443     -5.0468  0.00197292
        7327    -5.05564     -5.0468  0.00197265
        7328    -5.05726     -5.0468  0.00197238
        7329    -5.05853     -5.0468  0.00197211
        7330    -5.05945     -5.0468  0.00197184
        7331    -5.06032     -5.0468  0.00197157
        7332      -5.061    -5.04681  0.00197131
        7333    -5.06179    -5.04681  0.00197104
        7334    -5.06268    -5.04681  0.00197077
        7335    -5.06368    -5.04681   0.0019705
        7336    -5.06449    -5.04682  0.00197024
        7337    -5.06511    -5.04682  0.00196997
        7338    -5.06599    -5.04682   0.0019697
        7339    -5.06653    -5.04682  0.00196944
        7340    -5.06718    -5.04683  0.00196917
        7341    -5.06763    -5.04683   0.0019689
        7342     -5.0679    -5.04683  0.00196864
        7343    -5.06813    -5.04684  0.00196837
        7344    -5.06863    -5.04684  0.00196811
        7345    -5.06939    -5.04684  0.00196784
        7346    -5.06997    -5.04684  0.00196757
        7347    -5.07036    -5.04685  0.00196731
        7348    -5.07087    -5.04685  0.00196704
        7349    -5.07119    -5.04685  0.00196678
        7350    -5.07147    -5.04686  0.00196651
        7351    -5.07128    -5.04686  0.00196625
        7352    -5.07196    -5.04686  0.00196599
        7353    -5.07215    -5.04687  0.00196572
        7354    -5.07247    -5.04687  0.00196546
        7355     -5.0726    -5.04687  0.00196519
        7356    -5.07271    -5.04688  0.00196493
        7357    -5.07279    -5.04688  0.00196467
        7358    -5.07269    -5.04689   0.0019644
        7359    -5.07272    -5.04689  0.00196414
        7360    -5.07272    -5.04689  0.00196387
        7361     -5.0727     -5.0469  0.00196361
        7362    -5.07341     -5.0469  0.00196335
        7363    -5.07334     -5.0469  0.00196308
        7364    -5.07325    -5.04691  0.00196282
        7365    -5.07299    -5.04691  0.00196256
        7366    -5.07301    -5.04691  0.00196229
        7367    -5.07301    -5.04692  0.00196203
        7368    -5.07315    -5.04692  0.00196177
        7369    -5.07266    -5.04692   0.0019615
        7370    -5.07201    -5.04693  0.00196124
        7371    -5.07179    -5.04693  0.00196098
        7372    -5.07141    -5.04693  0.00196071
        7373    -5.07117    -5.04694  0.00196045
        7374    -5.07046    -5.04694  0.00196019
        7375    -5.06988    -5.04694  0.00195992
        7376    -5.06945    -5.04695  0.00195966
        7377    -5.06916    -5.04695   0.0019594
        7378    -5.06855    -5.04695  0.00195913
        7379    -5.06838    -5.04696  0.00195887
        7380    -5.06821    -5.04696  0.00195861
        7381    -5.06818    -5.04696  0.00195834
        7382    -5.06768    -5.04696  0.00195808
        7383    -5.06702    -5.04697  0.00195782
        7384    -5.06666    -5.04697  0.00195755
        7385    -5.06644    -5.04697  0.00195729
        7386    -5.06621    -5.04697  0.00195703
        7387    -5.06536    -5.04698  0.00195676
        7388    -5.06496    -5.04698   0.0019565
        7389    -5.06439    -5.04698  0.00195624
        7390    -5.06397    -5.04698  0.00195597
        7391    -5.06354    -5.04699  0.00195571
        7392    -5.06324    -5.04699  0.00195545
        7393    -5.06278    -5.04699  0.00195518
        7394    -5.06246    -5.04699  0.00195492
        7395    -5.06213      -5.047  0.00195466
        7396    -5.06163      -5.047  0.00195439
        7397    -5.06112      -5.047  0.00195413
        7398    -5.06028      -5.047  0.00195387
        7399    -5.05943      -5.047   0.0019536
        7400    -5.05886      -5.047  0.00195334
        7401    -5.05827    -5.04701  0.00195308
        7402    -5.05736    -5.04701  0.00195281
        7403    -5.05688    -5.04701  0.00195255
        7404    -5.05577    -5.04701  0.00195229
        7405    -5.05539    -5.04701  0.00195202
        7406    -5.05454    -5.04701  0.00195176
        7407    -5.05366    -5.04701   0.0019515
        7408     -5.0532    -5.04701  0.00195123
        7409    -5.05241    -5.04701  0.00195097
        7410     -5.0516    -5.04701  0.00195071
        7411    -5.05105    -5.04702  0.00195045
        7412    -5.05032    -5.04702  0.00195018
        7413    -5.04941    -5.04702  0.00194992
        7414    -5.04831    -5.04702  0.00194966
        7415    -5.04718    -5.04702  0.00194939
        7416    -5.04631    -5.04702  0.00194913
        7417    -5.04556    -5.04702  0.00194887
        7418    -5.04447    -5.04702  0.00194861
        7419    -5.04319    -5.04702  0.00194834
        7420    -5.04233    -5.04701  0.00194808
        7421    -5.04068    -5.04701  0.00194782
        7422    -5.03945    -5.04701  0.00194756
        7423    -5.03787    -5.04701  0.00194729
        7424    -5.03672    -5.04701  0.00194703
        7425    -5.03553    -5.04701  0.00194677
        7426    -5.03415    -5.04701  0.00194651
        7427    -5.03274      -5.047  0.00194625
        7428    -5.03099      -5.047  0.00194599
        7429    -5.02951      -5.047  0.00194573
        7430    -5.02801      -5.047  0.00194547
        7431    -5.02617    -5.04699  0.00194521
        7432    -5.02445    -5.04699  0.00194495
        7433    -5.02286    -5.04699  0.00194469
        7434    -5.02124    -5.04699  0.00194443
        7435    -5.01991    -5.04698  0.00194417
        7436     -5.0184    -5.04698  0.00194391
        7437    -5.01687    -5.04697  0.00194366
        7438    -5.01532    -5.04697   0.0019434
        7439    -5.01346    -5.04696  0.00194314
        7440    -5.01158    -5.04696  0.00194289
        7441    -5.01015    -5.04696  0.00194263
        7442     -5.0084    -5.04695  0.00194238
        7443     -5.0068    -5.04694  0.00194213
        7444    -5.00504    -5.04694  0.00194187
        7445    -5.00359    -5.04693  0.00194162
        7446    -5.00183    -5.04693  0.00194137
        7447    -5.00007    -5.04692  0.00194112
        7448    -4.99847    -5.04691  0.00194087
        7449    -4.99658    -5.04691  0.00194062
        7450    -4.99484     -5.0469  0.00194037
        7451    -4.99327    -5.04689  0.00194013
        7452    -4.99171    -5.04689  0.00193988
        7453    -4.99002    -5.04688  0.00193963
        7454     -4.9882    -5.04687  0.00193939
        7455    -4.98669    -5.04686  0.00193915
        7456    -4.98476    -5.04685   0.0019389
        7457    -4.98316    -5.04685  0.00193866
        7458    -4.98174    -5.04684  0.00193842
        7459    -4.98004    -5.04683  0.00193818
        7460    -4.97853    -5.04682  0.00193795
        7461    -4.97735    -5.04681  0.00193771
        7462    -4.97606     -5.0468  0.00193747
        7463    -4.97465    -5.04679  0.00193724
        7464    -4.97298    -5.04678    0.001937
        7465     -4.9718    -5.04677  0.00193677
        7466    -4.97037    -5.04676  0.00193654
        7467    -4.96928    -5.04675   0.0019363
        7468    -4.96793    -5.04674  0.00193607
        7469    -4.96694    -5.04673  0.00193584
        7470    -4.96584    -5.04672  0.00193562
        7471    -4.96495    -5.04671  0.00193539
        7472    -4.96381     -5.0467  0.00193516
        7473    -4.96317    -5.04668  0.00193493
        7474    -4.96244    -5.04667  0.00193471
        7475    -4.96177    -5.04666  0.00193448
        7476     -4.9613    -5.04665  0.00193426
        7477    -4.96044    -5.04664  0.00193403
        7478     -4.9601    -5.04663  0.00193381
        7479    -4.95951    -5.04662  0.00193359
        7480    -4.95914     -5.0466  0.00193336
        7481    -4.95883    -5.04659  0.00193314
        7482    -4.95843    -5.04658  0.00193292
        7483     -4.9578    -5.04657  0.00193269
        7484    -4.95799    -5.04656  0.00193247
        7485    -4.95749    -5.04654  0.00193225
        7486    -4.95751    -5.04653  0.00193203
        7487    -4.95744    -5.04652  0.00193181
        7488    -4.95684    -5.04651  0.00193159
        7489    -4.95721     -5.0465  0.00193137
        7490    -4.95735    -5.04649  0.00193115
        7491    -4.95771    -5.04647  0.00193092
        7492    -4.95783    -5.04646   0.0019307
        7493    -4.95832    -5.04645  0.00193048
        7494    -4.95888    -5.04644  0.00193026
        7495    -4.95935    -5.04643  0.00193004
        7496    -4.95959    -5.04641  0.00192981
        7497    -4.95989     -5.0464  0.00192959
        7498     -4.9604    -5.04639  0.00192937
        7499    -4.96144    -5.04638  0.00192914
        7500    -4.96208    -5.04637  0.00192892
        7501    -4.96232    -5.04636  0.00192869
        7502    -4.96324    -5.04635  0.00192847
        7503    -4.96421    -5.04634  0.00192824
        7504    -4.96524    -5.04633  0.00192802
        7505    -4.96587    -5.04631  0.00192779
        7506    -4.96715     -5.0463  0.00192756
        7507    -4.96819    -5.04629  0.00192733
        7508    -4.96928    -5.04628   0.0019271
        7509    -4.97056    -5.04627  0.00192687
        7510     -4.9722    -5.04626  0.00192664
        7511    -4.97388    -5.04625  0.00192641
        7512     -4.9753    -5.04624  0.00192618
        7513    -4.97691    -5.04623  0.00192594
        7514    -4.97841    -5.04623  0.00192571
        7515    -4.97949    -5.04622  0.00192547
        7516     -4.9809    -5.04621  0.00192523
        7517     -4.9825     -5.0462    0.001925
        7518    -4.98428    -5.04619  0.00192476
        7519    -4.98609    -5.04618  0.00192452
        7520    -4.98778    -5.04618  0.00192428
        7521    -4.98948    -5.04617  0.00192404
        7522    -4.99136    -5.04616  0.00192379
        7523    -4.99295    -5.04615  0.00192355
        7524    -4.99502    -5.04615  0.00192331
        7525    -4.99679    -5.04614  0.00192306
        7526    -4.99858    -5.04613  0.00192282
        7527    -5.00038    -5.04613  0.00192257
        7528    -5.00218    -5.04612  0.00192233
        7529    -5.00399    -5.04612  0.00192208
        7530    -5.00566    -5.04611  0.00192183
        7531    -5.00777    -5.04611  0.00192158
        7532    -5.00974     -5.0461  0.00192133
        7533     -5.0114     -5.0461  0.00192108
        7534    -5.01305    -5.04609  0.00192083
        7535      -5.015    -5.04609  0.00192058
        7536    -5.01679    -5.04608  0.00192033
        7537    -5.01887    -5.04608  0.00192008
        7538    -5.02003    -5.04608  0.00191983
        7539    -5.02163    -5.04607  0.00191958
        7540    -5.02351    -5.04607  0.00191933
        7541    -5.02553    -5.04607  0.00191907
        7542    -5.02722    -5.04607  0.00191882
        7543    -5.02905    -5.04606  0.00191857
        7544    -5.03039    -5.04606  0.00191831
        7545    -5.03217    -5.04606  0.00191806
        7546    -5.03376    -5.04606  0.00191781
        7547    -5.03518    -5.04606  0.00191755
        7548    -5.03686    -5.04606   0.0019173
        7549    -5.03821    -5.04605  0.00191705
        7550    -5.03968    -5.04605  0.00191679
        7551    -5.04126    -5.04605  0.00191654
        7552    -5.04296    -5.04605  0.00191629
        7553    -5.04447    -5.04605  0.00191603
        7554    -5.04578    -5.04605  0.00191578
        7555    -5.04705    -5.04605  0.00191552
        7556    -5.04813    -5.04605  0.00191527
        7557    -5.04931    -5.04605  0.00191502
        7558     -5.0503    -5.04605  0.00191476
        7559    -5.05123    -5.04605  0.00191451
        7560    -5.05257    -5.04606  0.00191426
        7561    -5.05356    -5.04606  0.00191401
        7562    -5.05434    -5.04606  0.00191375
        7563    -5.05537    -5.04606   0.0019135
        7564    -5.05635    -5.04606  0.00191325
        7565    -5.05712    -5.04606  0.00191299
        7566    -5.05783    -5.04606  0.00191274
        7567    -5.05878    -5.04606  0.00191249
        7568    -5.05967    -5.04607  0.00191224
        7569    -5.05974    -5.04607  0.00191199
        7570    -5.06021    -5.04607  0.00191174
        7571    -5.06076    -5.04607  0.00191148
        7572    -5.06079    -5.04607  0.00191123
        7573    -5.06076    -5.04608  0.00191098
        7574    -5.06051    -5.04608  0.00191073
        7575    -5.06049    -5.04608  0.00191048
        7576    -5.06071    -5.04608  0.00191023
        7577    -5.06055    -5.04608  0.00190998
        7578    -5.06063    -5.04609  0.00190972
        7579    -5.06064    -5.04609  0.00190947
        7580    -5.06133    -5.04609  0.00190922
        7581    -5.06105    -5.04609  0.00190897
        7582    -5.06054    -5.04609  0.00190872
        7583    -5.06012     -5.0461  0.00190847
        7584    -5.05992     -5.0461  0.00190822
        7585     -5.0595     -5.0461  0.00190797
        7586    -5.05887     -5.0461  0.00190772
        7587    -5.05801     -5.0461  0.00190747
        7588    -5.05708     -5.0461  0.00190722
        7589    -5.05623     -5.0461  0.00190697
        7590    -5.05501    -5.04611  0.00190671
        7591    -5.05373    -5.04611  0.00190646
        7592    -5.05268    -5.04611  0.00190621
        7593    -5.05157    -5.04611  0.00190596
        7594     -5.0504    -5.04611  0.00190571
        7595    -5.04932    -5.04611  0.00190546
        7596    -5.04787    -5.04611  0.00190521
        7597    -5.04667    -5.04611  0.00190496
        7598    -5.04557    -5.04611  0.00190471
        7599    -5.04411    -5.04611  0.00190446
        7600    -5.04336    -5.04611  0.00190421
        7601    -5.04165    -5.04611  0.00190396
        7602    -5.04035    -5.04611  0.00190371
        7603    -5.03916    -5.04611  0.00190346
        7604    -5.03762    -5.04611  0.00190321
        7605    -5.03604     -5.0461  0.00190296
        7606    -5.03443     -5.0461  0.00190271
        7607    -5.03233     -5.0461  0.00190246
        7608     -5.0308     -5.0461  0.00190221
        7609    -5.02894     -5.0461  0.00190196
        7610    -5.02691    -5.04609  0.00190171
        7611    -5.02515    -5.04609  0.00190146
        7612    -5.02307    -5.04609  0.00190122
        7613    -5.02142    -5.04609  0.00190097
        7614    -5.01916    -5.04608  0.00190072
        7615    -5.01718    -5.04608  0.00190048
        7616    -5.01519    -5.04607  0.00190023
        7617    -5.01289    -5.04607  0.00189999
        7618    -5.01133    -5.04607  0.00189974
        7619    -5.00902    -5.04606   0.0018995
        7620    -5.00731    -5.04606  0.00189926
        7621     -5.0053    -5.04605  0.00189902
        7622    -5.00314    -5.04604  0.00189878
        7623    -5.00114    -5.04604  0.00189854
        7624    -4.99929    -5.04603   0.0018983
        7625    -4.99745    -5.04603  0.00189806
        7626    -4.99547    -5.04602  0.00189782
        7627    -4.99305    -5.04601  0.00189758
        7628    -4.99125      -5.046  0.00189735
        7629    -4.98931      -5.046  0.00189712
        7630    -4.98724    -5.04599  0.00189688
        7631    -4.98549    -5.04598  0.00189665
        7632     -4.9833    -5.04597  0.00189642
        7633     -4.9816    -5.04597  0.00189619
        7634    -4.98037    -5.04596  0.00189596
        7635    -4.97872    -5.04595  0.00189573
        7636     -4.9771    -5.04594  0.00189551
        7637    -4.97536    -5.04593  0.00189528
        7638     -4.9735    -5.04592  0.00189506
        7639    -4.97183    -5.04591  0.00189483
        7640    -4.97005     -5.0459  0.00189461
        7641    -4.96847    -5.04589  0.00189439
        7642    -4.96693    -5.04588  0.00189417
        7643    -4.96589    -5.04587  0.00189395
        7644     -4.9646    -5.04586  0.00189373
        7645    -4.96306    -5.04585  0.00189352
        7646    -4.96172    -5.04584   0.0018933
        7647    -4.95985    -5.04583  0.00189309
        7648    -4.95879    -5.04581  0.00189287
        7649    -4.95749     -5.0458  0.00189266
        7650    -4.95656    -5.04579  0.00189245
        7651     -4.9551    -5.04578  0.00189224
        7652    -4.95401    -5.04577  0.00189203
        7653      -4.953    -5.04576  0.00189182
        7654    -4.95222    -5.04574  0.00189161
        7655    -4.95121    -5.04573  0.00189141
        7656    -4.95043    -5.04572   0.0018912
        7657    -4.94989    -5.04571    0.001891
        7658    -4.94898    -5.04569  0.00189079
        7659    -4.94845    -5.04568  0.00189059
        7660    -4.94816    -5.04567  0.00189038
        7661     -4.9481    -5.04565  0.00189018
        7662    -4.94768    -5.04564  0.00188998
        7663    -4.94794    -5.04563  0.00188977
        7664    -4.94828    -5.04562  0.00188957
        7665    -4.94825     -5.0456  0.00188936
        7666    -4.94891    -5.04559  0.00188916
        7667    -4.94919    -5.04558  0.00188896
        7668    -4.94969    -5.04557  0.00188875
        7669    -4.95012    -5.04555  0.00188854
        7670    -4.95061    -5.04554  0.00188834
        7671    -4.95148    -5.04553  0.00188813
        7672    -4.95226    -5.04552  0.00188793
        7673     -4.9531    -5.04551  0.00188772
        7674    -4.95384    -5.04549  0.00188751
        7675    -4.95464    -5.04548   0.0018873
        7676    -4.95563    -5.04547  0.00188709
        7677    -4.95652    -5.04546  0.00188688
        7678    -4.95731    -5.04545  0.00188667
        7679    -4.95827    -5.04544  0.00188646
        7680    -4.95913    -5.04542  0.00188625
