#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         399        -0.6   -0.575539  0.00579964
         400       -0.68     -0.5758  0.00579102
         401        -0.6    -0.57586  0.00577689
         402        -0.6    -0.57592  0.00576283
         403       -0.52   -0.575782   0.0057502
         404       -0.68    -0.57604  0.00574175
         405        -0.6   -0.576099  0.00572788
         406        -0.6   -0.576158  0.00571408
         407       -0.76   -0.576609  0.00571786
         408       -0.68   -0.576863  0.00570946
         409       -0.76   -0.577311  0.00571303
         410       -0.76   -0.577756  0.00571645
         411       -0.84   -0.578394  0.00573804
         412       -0.52   -0.578252  0.00572586
         413        -0.6   -0.578305  0.00571224
         414        -0.6   -0.578357  0.00569868
         415       -0.68   -0.578602  0.00569021
         416       -0.68   -0.578846  0.00568175
         417        -0.6   -0.578897  0.00566835
         418        -0.6   -0.578947  0.00565502
         419        -0.6   -0.578998  0.00564174
         420       -0.68   -0.579238  0.00563343
         421        -0.6   -0.579287  0.00562027
         422        -0.6   -0.579336  0.00560716
         423       -0.76   -0.579764  0.00561015
         424        -0.6   -0.579811  0.00559712
         425        -0.6   -0.579859  0.00558416
         426       -0.68   -0.580094  0.00557599
         427       -0.52   -0.579953  0.00556471
         428       -0.52   -0.579813  0.00555347
         429       -0.68   -0.580047  0.00554543
         430       -0.44   -0.579721  0.00554209
         431       -0.52   -0.579582  0.00553097
         432       -0.52   -0.579444  0.00551988
         433        -0.6   -0.579492  0.00550734
         434       -0.68   -0.579724  0.00549952
         435       -0.52   -0.579586  0.00548859
         436        -0.6   -0.579633   0.0054762
         437       -0.52   -0.579497  0.00546537
         438       -0.52   -0.579361  0.00545458
         439       -0.36   -0.578861  0.00546499
         440        -0.6   -0.578909  0.00545278
         441       -0.68   -0.579138  0.00544523
         442       -0.68   -0.579367  0.00543769
         443       -0.44   -0.579052  0.00543451
         444       -0.28   -0.578378  0.00546385
         445       -0.44   -0.578067  0.00546041
         446       -0.52   -0.577937  0.00544972
         447        -0.6   -0.577987  0.00543775
         448       -0.52   -0.577857  0.00542716
         449       -0.36   -0.577372  0.00543672
         450       -0.36   -0.576889  0.00544605
         451       -0.68   -0.577118  0.00543877
         452       -0.68   -0.577345   0.0054315
         453       -0.52   -0.577219  0.00542099
         454        -0.6   -0.577269  0.00540928
         455        -0.6   -0.577319  0.00539762
         456       -0.52   -0.577193  0.00538725
         457       -0.52   -0.577068  0.00537691
         458       -0.68   -0.577293  0.00536987
         459       -0.76   -0.577691   0.0053729
         460       -0.76   -0.578087  0.00537582
         461       -0.52   -0.577961  0.00536563
         462        -0.6   -0.578009  0.00535423
         463       -0.44   -0.577711  0.00535096
         464        -0.6   -0.577759  0.00533964
         465       -0.68   -0.577978  0.00533268
         466        -0.6   -0.578026  0.00532145
         467       -0.68   -0.578244  0.00531453
