#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         375          -1   -0.981013  0.00204486
         376          -1   -0.981064  0.00204004
         377          -1   -0.981114  0.00203525
         378          -1   -0.981164  0.00203048
         379          -1   -0.981214  0.00202573
         380          -1   -0.981263    0.002021
         381          -1   -0.981312  0.00201629
         382          -1   -0.981361  0.00201161
         383          -1    -0.98141  0.00200695
         384          -1   -0.981458   0.0020023
         385          -1   -0.981506  0.00199768
         386          -1   -0.981554  0.00199308
         387          -1   -0.981602   0.0019885
         388          -1   -0.981649  0.00198394
         389          -1   -0.981697   0.0019794
         390          -1   -0.981744  0.00197488
         391          -1    -0.98179  0.00197038
         392          -1   -0.981837   0.0019659
         393          -1   -0.981883  0.00196145
         394          -1   -0.981929  0.00195701
         395          -1   -0.981975  0.00195259
         396          -1    -0.98202  0.00194819
         397          -1   -0.982065   0.0019438
         398          -1   -0.982111  0.00193944
         399          -1   -0.982155   0.0019351
         400          -1     -0.9822  0.00193078
         401          -1   -0.982244  0.00192647
         402          -1   -0.982289  0.00192219
         403          -1   -0.982333  0.00191792
         404          -1   -0.982376  0.00191367
         405          -1    -0.98242  0.00190944
         406          -1   -0.982463  0.00190523
         407          -1   -0.982506  0.00190103
         408          -1   -0.982549  0.00189686
         409       -0.92   -0.982396  0.00189837
         410          -1   -0.982439  0.00189423
         411          -1   -0.982482   0.0018901
         412          -1   -0.982524  0.00188599
         413          -1   -0.982567   0.0018819
         414          -1   -0.982609  0.00187783
         415          -1   -0.982651  0.00187377
         416          -1   -0.982692  0.00186973
         417          -1   -0.982734  0.00186571
         418          -1   -0.982775   0.0018617
         419          -1   -0.982816  0.00185771
         420          -1   -0.982857  0.00185374
         421          -1   -0.982898  0.00184978
         422          -1   -0.982938  0.00184584
         423          -1   -0.982979  0.00184192
         424          -1   -0.983019  0.00183801
         425          -1   -0.983059  0.00183412
         426          -1   -0.983099  0.00183025
         427          -1   -0.983138  0.00182639
         428          -1   -0.983178  0.00182255
         429          -1   -0.983217  0.00181872
         430          -1   -0.983256  0.00181491
         431          -1   -0.983295  0.00181111
         432          -1   -0.983333  0.00180734
         433          -1   -0.983372  0.00180357
         434          -1    -0.98341  0.00179982
         435          -1   -0.983448  0.00179609
         436          -1   -0.983486  0.00179237
         437          -1   -0.983524  0.00178867
         438          -1   -0.983562  0.00178498
         439          -1   -0.983599  0.00178131
         440          -1   -0.983636  0.00177765
         441          -1   -0.983673    0.001774
         442          -1    -0.98371  0.00177037
         443          -1   -0.983747  0.00176676
         444          -1   -0.983784  0.00176316
         445          -1    -0.98382  0.00175957
         446          -1   -0.983857    0.001756
         447          -1   -0.983893  0.00175245
         448          -1   -0.983929   0.0017489
         449          -1   -0.983964  0.00174537
         450          -1      -0.984  0.00174186
         451          -1   -0.984035  0.00173836
         452          -1   -0.984071  0.00173487
         453          -1   -0.984106   0.0017314
         454          -1   -0.984141  0.00172794
