#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         483       -0.36   -0.455901  0.00560441
         484       -0.36   -0.455702  0.00559634
         485       -0.36   -0.455505  0.00558828
         486       -0.36   -0.455309  0.00558023
         487       -0.52   -0.455441  0.00557035
         488       -0.44    -0.45541  0.00555903
         489       -0.52   -0.455542  0.00554923
         490       -0.44    -0.45551    0.005538
         491       -0.36   -0.455316  0.00553013
         492       -0.28   -0.454959  0.00553036
         493       -0.44   -0.454929  0.00551923
         494        -0.6   -0.455223  0.00551586
         495        -0.2   -0.454707  0.00552876
         496       -0.44   -0.454677   0.0055177
         497       -0.52   -0.454809  0.00550816
         498        -0.2   -0.454297  0.00552081
         499        -0.6   -0.454589  0.00551746
         500       -0.52    -0.45472  0.00550798
         501       -0.44   -0.454691  0.00549706
         502       -0.36   -0.454502  0.00548935
         503        -0.6   -0.454791  0.00548605
         504       -0.52   -0.454921  0.00547669
         505       -0.68   -0.455366  0.00548395
         506       -0.52   -0.455494   0.0054746
         507       -0.44   -0.455464  0.00546389
         508        -0.6   -0.455748  0.00546054
         509       -0.36    -0.45556  0.00545305
         510       -0.68      -0.456  0.00546009
         511        -0.6   -0.456282  0.00545667
         512       -0.12   -0.455625   0.0054854
         513       -0.52    -0.45575  0.00547614
         514       -0.68   -0.456187  0.00548284
         515       -0.44   -0.456155  0.00547228
         516       -0.52   -0.456279  0.00546307
         517       -0.44   -0.456248   0.0054526
         518       -0.44   -0.456216  0.00544216
         519       -0.28   -0.455877  0.00544226
         520       -0.44   -0.455846  0.00543188
         521       -0.44   -0.455816  0.00542154
         522       -0.36   -0.455632  0.00541426
         523       -0.44   -0.455602  0.00540399
         524       -0.52   -0.455725  0.00539507
         525       -0.68   -0.456152  0.00540168
         526        -0.6   -0.456426  0.00539833
         527        -0.6   -0.456698  0.00539496
         528       -0.52   -0.456818  0.00538607
         529       -0.44   -0.456786  0.00537598
         530       -0.44   -0.456755  0.00536593
         531       -0.28   -0.456422  0.00536614
         532       -0.52   -0.456541  0.00535739
         533       -0.28    -0.45621  0.00535756
         534       -0.44    -0.45618  0.00534762
         535       -0.52   -0.456299  0.00533895
         536       -0.44   -0.456269  0.00532908
         537        -0.2   -0.455791  0.00534048
         538       -0.36   -0.455613  0.00533352
         539       -0.68    -0.45603  0.00533985
         540       -0.36   -0.455852  0.00533292
         541        -0.6   -0.456118  0.00532971
         542       -0.52   -0.456236  0.00532118
         543       -0.28   -0.455912  0.00532127
         544       -0.28   -0.455588  0.00532131
         545       -0.44    -0.45556  0.00531162
         546       -0.52   -0.455678   0.0053032
         547       -0.36   -0.455503  0.00529639
         548       -0.52    -0.45562  0.00528803
         549        -0.6   -0.455883  0.00528494
         550       -0.36   -0.455709   0.0052782
         551       -0.44   -0.455681   0.0052687
         552       -0.28   -0.455362  0.00526876
         553       -0.52   -0.455479  0.00526053
         554       -0.36   -0.455307  0.00525385
         555       -0.52   -0.455423  0.00524568
         556       -0.44   -0.455396  0.00523632
         557       -0.44   -0.455368  0.00522699
         558       -0.52   -0.455484  0.00521891
         559        -0.6   -0.455742  0.00521597
         560       -0.52   -0.455857  0.00520792
         561       -0.44   -0.455829  0.00519871
         562       -0.52   -0.455943  0.00519072
         563       -0.52   -0.456057  0.00518274
         564       -0.44   -0.456028  0.00517363
         565        -0.6   -0.456283  0.00517075
         566       -0.44   -0.456254  0.00516169
         567       -0.28   -0.455944  0.00516194
         568       -0.52   -0.456056  0.00515408
         569       -0.52   -0.456169  0.00514625
         570        -0.6   -0.456421   0.0051434
         571       -0.68   -0.456813  0.00514928
         572       -0.52   -0.456923  0.00514146
         573       -0.44   -0.456894  0.00513257
         574       -0.36   -0.456725  0.00512641
         575       -0.44   -0.456696  0.00511757
         576       -0.44   -0.456667  0.00510877
         577        -0.6   -0.456915  0.00510595
         578       -0.52   -0.457024  0.00509828
         579       -0.52   -0.457133  0.00509064
         580       -0.44   -0.457103  0.00508195
         581       -0.44   -0.457074  0.00507329
         582       -0.44   -0.457045  0.00506465
         583       -0.28   -0.456741  0.00506506
         584       -0.44   -0.456712  0.00505647
         585       -0.36   -0.456547  0.00505053
         586       -0.44   -0.456519  0.00504199
         587       -0.52   -0.456627  0.00503456
         588       -0.68   -0.457007  0.00504031
         589        -0.6    -0.45725   0.0050376
         590       -0.52   -0.457356  0.00503018
         591       -0.36   -0.457191  0.00502437
         592       -0.44   -0.457162  0.00501596
         593       -0.36   -0.456998  0.00501018
         594       -0.36   -0.456835  0.00500441
         595       -0.36   -0.456672  0.00499864
         596        -0.6   -0.456913  0.00499603
         597        -0.2   -0.456482  0.00500617
         598       -0.28   -0.456187  0.00500649
         599       -0.44    -0.45616   0.0049982
         600       -0.44   -0.456133  0.00498994
         601       -0.44   -0.456106  0.00498171
         602        -0.6   -0.456346  0.00497917
         603        -0.6   -0.456584  0.00497661
         604       -0.44   -0.456556  0.00496844
         605       -0.36   -0.456397  0.00496279
         606       -0.44    -0.45637  0.00495468
         607       -0.52   -0.456474  0.00494762
         608       -0.52   -0.456579  0.00494059
         609       -0.52   -0.456683  0.00493357
         610       -0.44   -0.456656  0.00492556
         611       -0.36   -0.456498  0.00492004
         612       -0.52   -0.456601  0.00491309
         613        -0.6   -0.456835  0.00491065
         614        -0.6   -0.457068  0.00490818
         615       -0.36   -0.456911  0.00490274
         616       -0.44   -0.456883  0.00489485
         617       -0.52   -0.456985  0.00488799
         618        -0.6   -0.457217  0.00488556
         619       -0.44   -0.457189  0.00487774
         620       -0.44   -0.457161  0.00486995
         621       -0.36   -0.457005  0.00486462
         622       -0.44   -0.456977  0.00485688
         623       -0.52   -0.457079  0.00485014
         624        -0.6   -0.457308  0.00484777
         625       -0.36   -0.457152  0.00484251
         626       -0.28   -0.456869  0.00484304
         627        -0.6   -0.457097  0.00484069
         628        -0.6   -0.457325  0.00483833
         629       -0.44   -0.457297  0.00483072
         630       -0.28   -0.457016  0.00483124
         631       -0.44   -0.456989  0.00482366
         632       -0.36   -0.456835  0.00481847
         633       -0.36   -0.456682  0.00481328
         634       -0.36    -0.45653   0.0048081
         635        -0.6   -0.456756  0.00480584
         636       -0.68   -0.457107  0.00481108
         637       -0.44    -0.45708  0.00480361
         638       -0.36   -0.456928  0.00479849
         639       -0.44   -0.456901  0.00479105
         640       -0.68    -0.45725  0.00479623
         641       -0.52   -0.457348  0.00478975
         642       -0.52   -0.457445  0.00478328
         643       -0.52   -0.457543  0.00477683
         644       -0.44   -0.457516  0.00476949
         645       -0.52   -0.457612  0.00476308
         646       -0.28   -0.457337  0.00476363
         647       -0.36   -0.457187  0.00475865
         648       -0.36   -0.457037  0.00475367
         649       -0.36   -0.456888  0.00474869
         650        -0.6   -0.457108  0.00474649
         651       -0.68    -0.45745  0.00475153
         652       -0.52   -0.457546  0.00474521
         653        -0.6   -0.457764  0.00474295
         654       -0.36   -0.457615  0.00473806
         655       -0.52    -0.45771  0.00473178
         656       -0.36   -0.457561  0.00472691
         657       -0.68     -0.4579  0.00473183
         658       -0.44   -0.457872  0.00472471
         659       -0.52   -0.457967  0.00471848
         660        -0.6   -0.458182  0.00471624
         661        -0.6   -0.458396  0.00471398
         662        -0.6    -0.45861  0.00471171
         663       -0.36   -0.458462  0.00470695
         664       -0.52   -0.458554  0.00470078
         665        -0.6   -0.458767  0.00469852
         666       -0.36   -0.458619   0.0046938
         667        -0.2   -0.458231  0.00470275
         668       -0.52   -0.458323  0.00469662
         669        -0.6   -0.458535  0.00469437
         670       -0.44   -0.458507  0.00468745
         671       -0.12   -0.458003  0.00470753
         672       -0.28   -0.457738  0.00470797
         673       -0.52   -0.457831  0.00470189
         674       -0.28   -0.457567  0.00470231
         675       -0.52   -0.457659  0.00469625
         676       -0.52   -0.457751  0.00469021
         677       -0.52   -0.457843  0.00468418
         678       -0.28   -0.457581  0.00468461
         679       -0.68   -0.457909  0.00468915
         680       -0.52      -0.458  0.00468314
         681       -0.52   -0.458091  0.00467715
         682       -0.52   -0.458182  0.00467117
         683       -0.44   -0.458155  0.00466441
         684       -0.52   -0.458246  0.00465847
         685        -0.6   -0.458453  0.00465626
         686       -0.44   -0.458426  0.00464955
         687       -0.44   -0.458399  0.00464286
         688        -0.6   -0.458605  0.00464067
         689       -0.52   -0.458694  0.00463479
         690        -0.6   -0.458899   0.0046326
         691       -0.68   -0.459219  0.00463693
         692       -0.44   -0.459191  0.00463031
         693       -0.44   -0.459163  0.00462371
         694       -0.52   -0.459251  0.00461788
