#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         667       -0.84   -0.777991  0.00379713
         668       -0.84   -0.778084  0.00379258
         669       -0.84   -0.778176  0.00378804
         670       -0.84   -0.778269  0.00378351
         671       -0.68   -0.778122  0.00378071
         672       -0.76   -0.778095  0.00377518
         673       -0.76   -0.778068  0.00376966
         674       -0.68   -0.777923  0.00376688
         675       -0.68   -0.777778  0.00376409
         676       -0.84    -0.77787  0.00375965
         677       -0.84   -0.777962  0.00375521
         678       -0.84   -0.778053  0.00375079
         679       -0.84   -0.778144  0.00374638
         680       -0.76   -0.778118  0.00374096
         681       -0.68   -0.777974  0.00373824
         682       -0.68    -0.77783  0.00373552
         683       -0.68   -0.777687  0.00373279
         684       -0.68   -0.777544  0.00373007
         685       -0.68   -0.777401  0.00372734
         686       -0.76   -0.777376  0.00372199
         687       -0.68   -0.777234  0.00371927
         688       -0.76   -0.777209  0.00371395
         689       -0.76   -0.777184  0.00370865
         690       -0.76   -0.777159  0.00370335
         691       -0.84    -0.77725  0.00369911
         692       -0.76   -0.777225  0.00369385
         693       -0.84   -0.777316  0.00368963
         694       -0.76   -0.777291   0.0036844
         695       -0.76   -0.777266  0.00367918
