#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         681       -0.92   -0.986138  0.00116028
         682       -0.92   -0.986041  0.00116263
         683       -0.92   -0.985944  0.00116494
         684       -0.92   -0.985848  0.00116722
         685       -0.92   -0.985752  0.00116947
         686       -0.92   -0.985656  0.00117168
         687       -0.92    -0.98556  0.00117387
         688       -0.92   -0.985465  0.00117602
         689       -0.92    -0.98537  0.00117815
         690       -0.92   -0.985275  0.00118025
         691          -1   -0.985297  0.00117873
         692          -1   -0.985318  0.00117722
         693          -1   -0.985339  0.00117571
         694          -1    -0.98536  0.00117421
         695          -1   -0.985381  0.00117271
         696          -1   -0.985402  0.00117121
         697          -1   -0.985423  0.00116972
         698          -1   -0.985444  0.00116823
         699          -1   -0.985465  0.00116674
         700          -1   -0.985486  0.00116526
         701          -1   -0.985506  0.00116378
         702          -1   -0.985527   0.0011623
         703          -1   -0.985548  0.00116083
         704          -1   -0.985568  0.00115937
         705          -1   -0.985589   0.0011579
         706          -1   -0.985609  0.00115644
         707          -1   -0.985629  0.00115499
         708          -1    -0.98565  0.00115353
         709       -0.92   -0.985557  0.00115562
         710          -1   -0.985577  0.00115417
         711          -1   -0.985598  0.00115272
         712          -1   -0.985618  0.00115128
         713          -1   -0.985638  0.00114984
         714          -1   -0.985658  0.00114841
         715          -1   -0.985678  0.00114698
         716          -1   -0.985698  0.00114555
         717          -1   -0.985718  0.00114413
         718          -1   -0.985738  0.00114271
         719          -1   -0.985758  0.00114129
         720          -1   -0.985778  0.00113987
         721          -1   -0.985798  0.00113846
         722          -1   -0.985817  0.00113706
         723          -1   -0.985837  0.00113565
         724          -1   -0.985856  0.00113425
         725          -1   -0.985876  0.00113286
         726          -1   -0.985895  0.00113146
         727          -1   -0.985915  0.00113007
         728          -1   -0.985934  0.00112869
         729          -1   -0.985953   0.0011273
         730          -1   -0.985973  0.00112592
         731          -1   -0.985992  0.00112455
         732          -1   -0.986011  0.00112317
         733          -1    -0.98603   0.0011218
         734          -1   -0.986049  0.00112044
         735          -1   -0.986068  0.00111907
         736          -1   -0.986087  0.00111771
         737          -1   -0.986106  0.00111636
         738          -1   -0.986125    0.001115
         739          -1   -0.986143  0.00111365
         740          -1   -0.986162   0.0011123
         741          -1   -0.986181  0.00111096
         742          -1   -0.986199  0.00110962
         743          -1   -0.986218  0.00110828
         744          -1   -0.986237  0.00110694
         745          -1   -0.986255  0.00110561
         746          -1   -0.986273  0.00110428
         747          -1   -0.986292  0.00110296
         748          -1    -0.98631  0.00110164
         749          -1   -0.986328  0.00110032
         750          -1   -0.986347    0.001099
         751          -1   -0.986365  0.00109769
         752          -1   -0.986383  0.00109638
         753          -1   -0.986401  0.00109507
         754          -1   -0.986419  0.00109377
